id,name,breed,pid
5607,Jasper,Ragamuffin,5607
5608,Misty,Kuvasz,5608
5609,Max,Ukrainian Levkoy,5609
5610,Zoey,Irish Setter,5610
5611,Milo,Suphalak,5611
5612,Daisy,Bombay,5612
5613,Sophie,Keeshond,5613
5614,Scooter,Australian Terrier,5614
5615,Sooty,Highlander,5615
5616,Milo,Burmese,5616
5617,Misty,Turkish Angora,5617
5618,Sasha,Golden Retriever,5618
5619,Roxy,Airedale,5619
5620,Abby,Scottish Terrier,5620
5621,Jake,Malamute,5621
5622,Rocky,Silky Terrier,5622
5623,Coco,Scottish Fold,5623
5624,Penny,Toy Terrier,5624
5625,Oscar,Chesapeake Retriever,5625
5626,Duke,Weimaraner,5626
5627,Gracie,Miniature Schnauzer,5627
5628,Gracie,Chesapeake Retriever,5628
5629,Poppy,German Rex,5629
5630,Dakota,Dandie Terrier,5630
5631,Smudge,Somali,5631
5632,Shadow,European Shorthair,5632
5633,Marley,English Setter,5633
5634,Princess,Miniature Poodle,5634
5635,Sooty,Donskoy or Don Sphynx,5635
5636,Roxy,German Pointer,5636
5637,Felix,Lykoi,5637
5638,Murphy,Bluetick,5638
5639,Jasper,Dwarf cat or Dwelf,5639
5640,Alfie,Sokoke,5640
5641,Tiger,Kurilian Bobtail or Kuril Islands Bobtail,5641
5642,Felix,Aegean,5642
5643,Tucker,Toy Terrier,5643
5644,Penny,Whippet,5644
5645,Misty,British Shorthair,5645
5646,Sooty,Dragon Li,5646
5647,Angel,Bambino,5647
5648,Sammy,Samoyed,5648
5649,Missy,Bambino,5649
5650,Belle,Bull Mastiff,5650
5651,Mia,Borzoi,5651
5652,Misty,Staffordshire Bullterrier,5652
5653,Taz,American Terrier,5653
5654,Sassy,Blood Hound,5654
5655,Coco,Manx,5655
5656,Angel,Oregon Rex,5656
5657,Lily,Exotic Shorthair,5657
5658,Shadow,British Longhair,5658
5659,Diesel,Shiba,5659
5660,Milo,Korean Bobtail,5660
5661,Alfie,Oregon Rex,5661
5662,Bandit,Shetland Sheepdog,5662
5663,Penny,Dhole,5663
5664,Tucker,Weimaraner,5664
5665,Smudge,Persian (Modern Persian Cat),5665
5666,Lucky,Asian Semi-longhair,5666
5667,Felix,Dragon Li,5667
5668,Rusty,Papillon,5668
5669,Chloe,Suphalak,5669
5670,Abby,Saluki,5670
5671,Alfie,Turkish Angora,5671
5672,Charlie,Serengeti,5672
5673,Lily,Brazilian Shorthair,5673
5674,Lucky,Scottish Fold,5674
5675,Chloe,Korean Bobtail,5675
5676,Mia,Boston Bulldog,5676
5677,Max,Ukrainian Levkoy,5677
5678,Lucky,Walker Hound,5678
5679,Zoey,English Hound,5679
5680,Felix,Arabian Mau,5680
5681,Molly,Korat,5681
5682,Millie,Birman,5682
5683,Milo,British Longhair,5683
5684,Missy,Napoleon,5684
5685,Simba,Havana Brown,5685
5686,Angel,American Curl,5686
5687,Sophie,Mexicanhairless,5687
5688,Felix,Turkish Van,5688
5689,Chloe,Exotic Shorthair,5689
5690,Shadow,Toy Terrier,5690
5691,Millie,Minskin,5691
5692,Cooper,Airedale,5692
5693,Lucy,Havana Brown,5693
5694,Sam,Sussex Spaniel,5694
5695,Molly,Nebelung,5695
5696,Lexi,Redbone,5696
5697,Lola,Malamute,5697
5698,Bella,Dragon Li,5698
5699,Cookie,Silky Terrier,5699
5700,Shadow,Akita,5700
5701,Jasper,Minskin,5701
5702,Rusty,Bernese Mountain,5702
5703,Smudge,Cornish Rex,5703
5704,Misty,Turkish Angora,5704
5705,Bella,Napoleon,5705
5706,Chloe,Ragdoll,5706
5707,Sam,Japanese Bobtail,5707
5708,Molly,Miniature Schnauzer,5708
5709,Lucky,Bengal,5709
5710,Lucy,Snowshoe,5710
5711,Bo,Leonberg,5711
5712,Angel,Australian Mist,5712
5713,Chloe,Italian Greyhound,5713
5714,Molly,Snowshoe,5714
5715,Tiger,Siberian,5715
5716,Smudge,Tonkinese,5716
5717,Tiger,Ojos Azules,5717
5718,Daisy,Abyssinian,5718
5719,Dakota,Kerryblue Terrier,5719
5720,Smokey,Dwarf cat or Dwelf,5720
5721,Oreo,Cardigan Corgi,5721
5722,Angel,Whippet,5722
5723,Sam,Thai,5723
5724,Alfie,Exotic Shorthair,5724
5725,Toby,Redbone,5725
5726,Daisy,Balinese,5726
5727,Bubba,Giant Schnauzer,5727
5728,Tyson,Westhighland Terrier,5728
5729,Charlie,Cheetoh,5729
5730,Maggie,Lakeland Terrier,5730
5731,Buddy,Schipperke,5731
5732,Belle,Tibetan Mastiff,5732
5733,Oscar,Bombay,5733
5734,Rascal,Weimaraner,5734
5735,Missy,Germanshepherd,5735
5736,Simba,Devon Rex,5736
5737,Sandy,Borzoi,5737
5738,Missy,Serrade petit,5738
5739,Bruno,Boxer,5739
5740,Lucky,Thai,5740
5741,Misty,Thai,5741
5742,Shadow,European Shorthair,5742
5743,Lily,Bouvier,5743
5744,Cody,Miniature Schnauzer,5744
5745,Shadow,Brazilian Shorthair,5745
5746,Murphy,Vizsla,5746
5747,Sam,Maine Coon,5747
5748,Molly,Gordon Setter,5748
5749,Molly,Cyprus,5749
5750,Missy,Raas,5750
5751,Missy,Chausie,5751
5752,Lucky,Highlander,5752
5753,Oreo,American Terrier,5753
5754,Bandit,Rat Terrier,5754
5755,Lola,Rhodesian Ridgeback,5755
5756,Sam,LaPerm,5756
5757,Gizmo,Cardigan Corgi,5757
5758,Felix,Maine Coon,5758
5759,Alfie,Asian Semi-longhair,5759
5760,Baby,Toy Poodle,5760
5761,Bo,Ibizan Hound,5761
5762,Sam,PerFold Cat (Experimental Breed - WCF),5762
5763,Charlie,Tonkinese,5763
5764,Baby,Giant Schnauzer,5764
5765,Zoe,Cardigan Corgi,5765
5766,Sooty,American Shorthair,5766
5767,Smokey,Aegean,5767
5768,Lexi,Cardigan Corgi,5768
5769,Peanut,Welsh Spaniel,5769
5770,Tyson,Patterdale Terrier,5770
5771,Belle,Doberman,5771
5772,Sam,Miniature Pinscher,5772
5773,Gizmo,Miniature Pinscher,5773
5774,Dixie,Shiba,5774
5775,Teddy,Beagle,5775
5776,Shelby,Otterhound,5776
5777,Zoe,Chesapeake Retriever,5777
5778,Zoey,Brabancon,5778
5779,Zoey,Kerryblue Terrier,5779
5780,Rascal,Pomeranian,5780
5781,Blue,Bernese Mountain,5781
5782,Poppy,Munchkin,5782
5783,Shadow,Scottish Terrier,5783
5784,Lucy,Siamese,5784
5785,Milo,Serrade petit,5785
5786,Lilly,Pug,5786
5787,Misty,Groenendael,5787
5788,Charlie,Sphynx,5788
5789,Lucy,Pixie-bob,5789
5790,Mia,Labrador,5790
5791,Honey,Otterhound,5791
5792,Bella,Exotic Shorthair,5792
5793,Misty,Borzoi,5793
5794,Smudge,Bambino,5794
5795,Jasper,Chantilly-Tiffany,5795
5796,Sooty,LaPerm,5796
5797,Precious,American Terrier,5797
5798,Bella,Manx,5798
5799,Milo,Papillon,5799
5800,Rascal,Golden Retriever,5800
5801,Jack,Vizsla,5801
5802,Sam,Javanese,5802
5803,Sophie,Rhodesian Ridgeback,5803
5804,Molly,Basset Hound,5804
5805,Cooper,Bouvier,5805
5806,Shadow,Papillon,5806
5807,Daisy,Thai,5807
5808,Bella,Munchkin,5808
5809,Oscar,Persian (Traditional Persian Cat),5809
5810,Gracie,English Setter,5810
5811,Molly,Lykoi,5811
5812,Sasha,Pomeranian,5812
5813,Shadow,German Pointer,5813
5814,Zoe,German Pointer,5814
5815,Millie,Birman,5815
5816,Smudge,Oriental Longhair,5816
5817,Buddy,Borzoi,5817
5818,Poppy,Munchkin,5818
5819,Ruby,Basenji,5819
5820,Alfie,Mekong Bobtail,5820
5821,Bruno,Bernese Mountain,5821
5822,Daisy,Cyprus,5822
5823,Missy,Bernese Mountain,5823
5824,Molly,Burmilla,5824
5825,Tucker,Japanese Spaniel,5825
5826,Peanut,Pomeranian,5826
5827,Misty,Oriental Longhair,5827
5828,Lily,Asian,5828
5829,Missy,Pixie-bob,5829
5830,Belle,Scottish Deerhound,5830
5831,Lucy,Kurilian Bobtail,5831
5832,Daisy,Chantilly-Tiffany,5832
5833,Roxy,Lhasa,5833
5834,Chloe,Toyger,5834
5835,Sparky,Dhole,5835
5836,Coco,Exotic Shorthair,5836
5837,Millie,Ragamuffin,5837
5838,Max,Snowshoe,5838
5839,Lucy,Turkish Angora,5839
5840,Lexi,Pembroke,5840
5841,Chloe,Clumber,5841
5842,Jasper,Japanese Bobtail,5842
5843,Lucy,British Semipi-longhair,5843
5844,Molly,Donskoy or Don Sphynx,5844
5845,Misty,Scottish Fold,5845
5846,Tiger,California Spangled,5846
5847,Daisy,French Bulldog,5847
5848,Lady,Wheaten Terrier,5848
5849,Sam,Lykoi,5849
5850,Snoopy,Golden Retriever,5850
5851,Milo,Balinese,5851
5852,Bo,African,5852
5853,Dakota,Komondor,5853
5854,Marley,English Hound,5854
5855,Milo,Exotic Shorthair,5855
5856,Oliver,Selkirk Rex,5856
5857,Jasper,Norwegian Forest Cat,5857
5858,Oliver,Selkirk Rex,5858
5859,Belle,Kelpie,5859
5860,Coco,Cornish Rex,5860
5861,Felix,Abyssinian,5861
5862,Belle,Scottish Deerhound,5862
5863,Shadow,Toyger,5863
5864,Scooter,Bull Mastiff,5864
5865,Charlie,Bengal,5865
5866,Tiger,Norwegian Forest Cat,5866
5867,Ginger,Border Terrier,5867
5868,Angel,Dwarf cat or Dwelf,5868
5869,Felix,Cheetoh,5869
5870,Charlie,Australian Mist,5870
5871,Sandy,Boxer,5871
5872,Sam,Minskin,5872
5873,Snoopy,Malamute,5873
5874,Sasha,Bernese Mountain,5874
5875,Missy,Brabancon,5875
5876,Tiger,Brazilian Shorthair,5876
5877,Charlie,Flatcoated Retriever,5877
5878,Charlie,Welsh Spaniel,5878
5879,Jasmine,Saluki,5879
5880,Chance,Border Terrier,5880
5881,Lucy,Donskoy or Don Sphynx,5881
5882,Missy,Oregon Rex,5882
5883,Oscar,Brazilian Shorthair,5883
5884,Maggie,Kelpie,5884
5885,Alfie,Tonkinese,5885
5886,Millie,Korat,5886
5887,Angel,Persian (Modern Persian Cat),5887
5888,Coco,Mekong Bobtail,5888
5889,Baby,Shetland Sheepdog,5889
5890,Shelby,Mexicanhairless,5890
5891,Jake,Welsh Spaniel,5891
5892,Scooter,Silky Terrier,5892
5893,Sugar,Miniature Poodle,5893
5894,Harvey,English Hound,5894
5895,Sophie,Bedlington Terrier,5895
5896,Lola,Sealyham Terrier,5896
5897,Missy,Egyptian Mau,5897
5898,Gizmo,Scottish Deerhound,5898
5899,Milo,Bombay,5899
5900,Lexi,Chow,5900
5901,Angel,Japanese Bobtail,5901
5902,Lucy,Turkish Van,5902
5903,Millie,American Bobtail,5903
5904,Oscar,Oriental Longhair,5904
5905,Chloe,Cyprus,5905
5906,Shelby,Swiss Mountain,5906
5907,Shadow,Asian,5907
5908,Milo,Korn Ja,5908
5909,Peanut,Boxer,5909
5910,Rosie,Welsh Spaniel,5910
5911,Dakota,Shihtzu,5911
5912,Sophie,Lakeland Terrier,5912
5913,Abby,Kuvasz,5913
5914,Daisy,Birman,5914
5915,Coco,Colorpoint Shorthair,5915
5916,Lucky,Ojos Azules,5916
5917,Coco,Napoleon,5917
5918,Rex,Dandie Terrier,5918
5919,Coco,Coonhound,5919
5920,Missy,Ragdoll,5920
5921,Chloe,Dachshund,5921
5922,Milo,Asian Semi-longhair,5922
5923,Chloe,Sokoke,5923
5924,Zoey,Weimaraner,5924
5925,Felix,Toyger,5925
5926,Rascal,Scottish Terrier,5926
5927,Jack,Boston Bulldog,5927
5928,Simba,Oriental Bicolor,5928
5929,Tucker,English Setter,5929
5930,Bella,PerFold Cat (Experimental Breed - WCF),5930
5931,Milo,Blood Hound,5931
5932,Oscar,LaPerm,5932
5933,Scooter,Miniature Pinscher,5933
5934,Milo,Standard Poodle,5934
5935,Sam,Pyrenees,5935
5936,Poppy,Peterbald,5936
5937,Felix,Persian (Traditional Persian Cat),5937
5938,Sasha,Blood Hound,5938
5939,Lucy,Dragon Li,5939
5940,Murphy,Silky Terrier,5940
5941,Oscar,Birman,5941
5942,Precious,Akita,5942
5943,Snoopy,African,5943
5944,Cody,Newfoundland,5944
5945,Lily,Staffordshire Bullterrier,5945
5946,Sooty,Colorpoint Shorthair,5946
5947,Jack,Cairn,5947
5948,Missy,Cheetoh,5948
5949,Coco,Havana Brown,5949
5950,Max,American Curl,5950
5951,Sandy,Papillon,5951
5952,Oliver,Asian,5952
5953,Jasper,Arabian Mau,5953
5954,Charlie,Korean Bobtail,5954
5955,Oscar,Thai,5955
5956,Lucky,California Spangled,5956
5957,Ruby,Airedale,5957
5958,Daisy,Whippet,5958
5959,Pepper,Lhasa,5959
5960,Lucky,Appenzeller,5960
5961,Maggie,Bernese Mountain,5961
5962,Lucky,Japanese Bobtail,5962
5963,Angel,German Pointer,5963
5964,Angel,German Rex,5964
5965,Millie,Scottish Fold,5965
5966,Simba,Korean Bobtail,5966
5967,Smokey,Siamese,5967
5968,Simba,Peterbald,5968
5969,Molly,Oriental Longhair,5969
5970,Pepper,Groenendael,5970
5971,Roxie,Weimaraner,5971
5972,Missy,Turkish Angora,5972
5973,Max,Beagle,5973
5974,Sooty,Persian (Traditional Persian Cat),5974
5975,Murphy,Boston Bulldog,5975
5976,Jasmine,Mexicanhairless,5976
5977,Angel,Selkirk Rex,5977
5978,Millie,American Wirehair,5978
5979,Shadow,Rhodesian Ridgeback,5979
5980,Harley,Chesapeake Retriever,5980
5981,Honey,Cardigan Corgi,5981
5982,Angel,Blood Hound,5982
5983,Molly,Turkish Van,5983
5984,Poppy,British Semipi-longhair,5984
5985,Tiger,Ragamuffin,5985
5986,Sadie,Doberman,5986
5987,Max,Scottish Fold,5987
5988,Sasha,Appenzeller,5988
5989,Max,Cornish Rex,5989
5990,Smokey,Somali,5990
5991,Lucky,Tibetan Mastiff,5991
5992,Bear,Vizsla,5992
5993,Pepper,Standard Poodle,5993
5994,Smudge,Ukrainian Levkoy,5994
5995,Chance,Norwegian Elkhound,5995
5996,Lexi,Irish Terrier,5996
5997,Bo,Malamute,5997
5998,Oscar,Highlander,5998
5999,Taz,Boston Bulldog,5999
6000,Tiger,Aegean,6000
6001,Dakota,Great Dane,6001
6002,Tiger,American Bobtail,6002
6003,Coco,Wheaten Terrier,6003
6004,Smudge,Bambino,6004
6005,Zeus,Pug,6005
6006,Smokey,Chausie,6006
6007,Angel,Javanese,6007
6008,Toby,Malamute,6008
6009,Smokey,Birman,6009
6010,Molly,Korat,6010
6011,Bella,Persian (Traditional Persian Cat),6011
6012,Poppy,Munchkin,6012
6013,Abby,Norwich Terrier,6013
6014,Duke,Silky Terrier,6014
6015,Alfie,Ragamuffin,6015
6016,Zeus,Newfoundland,6016
6017,Milo,Bombay,6017
6018,Chloe,Balinese,6018
6019,Oscar,Kelpie,6019
6020,Bella,Nebelung,6020
6021,Chloe,Kurilian Bobtail,6021
6022,Max,Cornish Rex,6022
6023,Milo,Oregon Rex,6023
6024,Baxter,Walker Hound,6024
6025,Smudge,Napoleon,6025
6026,Gizmo,Miniature Schnauzer,6026
6027,Daisy,Cardigan Corgi,6027
6028,Poppy,Peterbald,6028
6029,Lucky,Japanese Spaniel,6029
6030,Jack,Sealyham Terrier,6030
6031,Zoe,Cocker Spaniel,6031
6032,Bella,Munchkin,6032
6033,Sassy,Blood Hound,6033
6034,Charlie,Doberman,6034
6035,Taz,Affenpinscher,6035
6036,Taz,Fox Terrier,6036
6037,Sooty,Suphalak,6037
6038,Sasha,Standard Poodle,6038
6039,Oliver,Kurilian Bobtail or Kuril Islands Bobtail,6039
6040,Tiger,Havana Brown,6040
6041,Oliver,Himalayan or Colorpoint Persian,6041
6042,Baxter,Clumber,6042
6043,Lily,Japanese Bobtail,6043
6044,Teddy,Border Terrier,6044
6045,Max,Manx,6045
6046,Daisy,Himalayan or Colorpoint Persian,6046
6047,Lily,Javanese,6047
6048,Sophie,Fox Terrier,6048
6049,Alfie,Colorpoint Shorthair,6049
6050,Sam,Oriental Longhair,6050
6051,Rascal,Japanese Spaniel,6051
6052,Mia,Coonhound,6052
6053,Sooty,Turkish Angora,6053
6054,Brutus,Lhasa,6054
6055,Lexi,Dandie Terrier,6055
6056,Molly,Turkish Van,6056
6057,Smudge,Selkirk Rex,6057
6058,Millie,Burmese,6058
6059,Smudge,Snowshoe,6059
6060,Rusty,Brabancon,6060
6061,Snoopy,Bernese Mountain,6061
6062,Precious,Afghan Hound,6062
6063,Misty,Cheetoh,6063
6064,Tiger,Bambino,6064
6065,Cooper,Ibizan Hound,6065
6066,Bear,Boxer,6066
6067,Daisy,Minskin,6067
6068,Bailey,Tibetan Mastiff,6068
6069,Max,Korn Ja,6069
6070,Smokey,Cymric or Manx Longhair,6070
6071,Max,Russian Blue,6071
6072,Oliver,Siamese,6072
6073,Harley,Irish Spaniel,6073
6074,Millie,Sokoke,6074
6075,Molly,Chantilly-Tiffany,6075
6076,Smudge,Sokoke,6076
6077,Bella,Pyrenees,6077
6078,Zeus,Dachshund,6078
6079,Cooper,Newfoundland,6079
6080,Baby,English Setter,6080
6081,Cocoa,Newfoundland,6081
6082,Sooty,Cymric or Manx Longhair,6082
6083,Lucy,Irish Terrier,6083
6084,Milo,Oregon Rex,6084
6085,Charlie,European Shorthair,6085
6086,Ruby,Ibizan Hound,6086
6087,Missy,Chartreux,6087
6088,Oscar,Minskin,6088
6089,Felix,British Semipi-longhair,6089
6090,Spike,Sealyham Terrier,6090
6091,Toby,Pyrenees,6091
6092,Charlie,Egyptian Mau,6092
6093,Tank,Lhasa,6093
6094,Sparky,Rhodesian Ridgeback,6094
6095,Snickers,Staffordshire Bullterrier,6095
6096,Charlie,Thai,6096
6097,Alfie,Turkish Angora,6097
6098,Roxie,Pomeranian,6098
6099,Angel,Russian Blue,6099
6100,Chloe,Singapura,6100
6101,Murphy,Giant Schnauzer,6101
6102,Scooter,Bull Mastiff,6102
6103,Chloe,Manx,6103
6104,Abby,Whippet,6104
6105,Simba,Manx,6105
6106,Tank,Lhasa,6106
6107,Oliver,Australian Mist,6107
6108,Sam,Highlander,6108
6109,Teddy,Border Collie,6109
6110,Missy,Korn Ja,6110
6111,Rusty,Stbernard,6111
6112,Lily,Bombay,6112
6113,Cocoa,Miniature Pinscher,6113
6114,Taz,Curly Retriever,6114
6115,Lucky,Sam Sawet,6115
6116,Misty,Wheaten Terrier,6116
6117,Misty,Oriental Shorthair,6117
6118,Precious,Bull Mastiff,6118
6119,Misty,Giant Schnauzer,6119
6120,Jasper,Persian (Modern Persian Cat),6120
6121,Jake,Toy Poodle,6121
6122,Bella,Turkish Angora,6122
6123,Sophie,Chow,6123
6124,Smokey,Cymric or Manx Longhair,6124
6125,Dixie,Tibetan Terrier,6125
6126,Alfie,Egyptian Mau,6126
6127,Maggie,Welsh Spaniel,6127
6128,Poppy,Exotic Shorthair,6128
6129,Lucy,Chihuahua,6129
6130,Oscar,American Bobtail,6130
6131,Lily,Cornish Rex,6131
6132,Sadie,Saluki,6132
6133,Molly,Maine Coon,6133
6134,Millie,Raas,6134
6135,Lily,Irish Spaniel,6135
6136,Gizmo,African,6136
6137,Max,Lakeland Terrier,6137
6138,Sooty,Sokoke,6138
6139,Chloe,American Curl,6139
6140,Chico,Scottish Terrier,6140
6141,Precious,Japanese Spaniel,6141
6142,Bella,Korat,6142
6143,Jasper,African,6143
6144,Harvey,Pembroke,6144
6145,Bruno,Whippet,6145
6146,Millie,Persian (Traditional Persian Cat),6146
6147,Lucy,Fox Terrier,6147
6148,Sophie,Border Terrier,6148
6149,Lucky,Briard,6149
6150,Cooper,Miniature Schnauzer,6150
6151,Misty,Cornish Rex,6151
6152,Tiger,Persian (Modern Persian Cat),6152
6153,Bear,Clumber,6153
6154,Oreo,Doberman,6154
6155,Jasper,Toyger,6155
6156,Oscar,Turkish Van,6156
6157,Coco,Japanese Bobtail,6157
6158,Smudge,Peterbald,6158
6159,Snickers,Newfoundland,6159
6160,Oscar,Balinese,6160
6161,Bruno,Great Dane,6161
6162,Cooper,Rhodesian Ridgeback,6162
6163,Coco,Japanese Bobtail,6163
6164,Bella,Oregon Rex,6164
6165,Baby,Westhighland Terrier,6165
6166,Blue,Tibetan Terrier,6166
6167,Maggie,Leonberg,6167
6168,Rusty,Miniature Pinscher,6168
6169,Angel,Burmese,6169
6170,Sam,Bull Mastiff,6170
6171,Charlie,Malinois,6171
6172,Oreo,Italian Greyhound,6172
6173,Sassy,American Terrier,6173
6174,Casey,Komondor,6174
6175,Tiger,Peterbald,6175
6176,Princess,Cairn,6176
6177,Cocoa,English Springer,6177
6178,Jack,English Sheepdog,6178
6179,Jasper,Singapura,6179
6180,Sandy,Curly Retriever,6180
6181,Zoey,Fox Terrier,6181
6182,Daisy,Burmese,6182
6183,Milo,Pembroke,6183
6184,Smokey,Chartreux,6184
6185,Milo,Persian (Modern Persian Cat),6185
6186,Jake,Giant Schnauzer,6186
6187,Molly,Bambino,6187
6188,Oscar,Kuvasz,6188
6189,Duke,Patterdale Terrier,6189
6190,Dakota,Ibizan Hound,6190
6191,Luna,Borzoi,6191
6192,Peanut,English Setter,6192
6193,Missy,Akita,6193
6194,Shadow,Exotic Shorthair,6194
6195,Rusty,Cocker Spaniel,6195
6196,Murphy,Norwegian Elkhound,6196
6197,Honey,Miniature Schnauzer,6197
6198,Rex,English Setter,6198
6199,Rusty,Yorkshire Terrier,6199
6200,Milo,American Bobtail,6200
6201,Milo,Devon Rex,6201
6202,Maggie,Standard Poodle,6202
6203,Coco,Golden Retriever,6203
6204,Millie,Sam Sawet,6204
6205,Charlie,Scottish Fold,6205
6206,Oscar,Ojos Azules,6206
6207,Harvey,Tibetan Terrier,6207
6208,Chloe,Cyprus,6208
6209,Lucy,Minskin,6209
6210,Lady,Entlebucher,6210
6211,Chloe,Birman,6211
6212,Jasper,Dragon Li,6212
6213,Molly,Kurilian Bobtail,6213
6214,Princess,Irish Wolfhound,6214
6215,Precious,Kerryblue Terrier,6215
6216,Buddy,Cocker Spaniel,6216
6217,Coco,Munchkin,6217
6218,Charlie,Siberian,6218
6219,Jasper,British Shorthair,6219
6220,Oscar,Chausie,6220
6221,Oscar,Chausie,6221
6222,Milo,Brazilian Shorthair,6222
6223,Zoe,Staffordshire Bullterrier,6223
6224,Lily,Ragdoll,6224
6225,Coco,Exotic Shorthair,6225
6226,Toby,Tibetan Terrier,6226
6227,Maggie,Basset Hound,6227
6228,Sooty,Arabian Mau,6228
6229,Jasper,Tonkinese,6229
6230,Oliver,Serengeti,6230
6231,Millie,Ojos Azules,6231
6232,Smokey,Oriental Bicolor,6232
6233,Lilly,Basenji,6233
6234,Rocky,Standard Poodle,6234
6235,Molly,Chartreux,6235
6236,Tucker,Schipperke,6236
6237,Jasper,LaPerm,6237
6238,Oliver,British Longhair,6238
6239,Angel,Italian Greyhound,6239
6240,Diesel,Otterhound,6240
6241,Simba,Devon Rex,6241
6242,Sooty,Toyger,6242
6243,Sassy,Eskimo,6243
6244,Rusty,Afghan Hound,6244
6245,Zoey,Keeshond,6245
6246,Dakota,Patterdale Terrier,6246
6247,Abby,English Setter,6247
6248,Sam,Suphalak,6248
6249,Bruno,Border Terrier,6249
6250,Cooper,English Sheepdog,6250
6251,Max,Bombay,6251
6252,Max,Kurilian Bobtail or Kuril Islands Bobtail,6252
6253,Felix,Kurilian Bobtail,6253
6254,Daisy,Gordon Setter,6254
6255,Jake,Tibetan Terrier,6255
6256,Molly,Shihtzu,6256
6257,Patches,Irish Wolfhound,6257
6258,Sooty,Toyger,6258
6259,Lucy,Kurilian Bobtail or Kuril Islands Bobtail,6259
6260,Poppy,Siamese,6260
6261,Milo,Eskimo,6261
6262,Coco,British Semipi-longhair,6262
6263,Scooter,Shihtzu,6263
6264,Lily,Dragon Li,6264
6265,Missy,Highlander,6265
6266,Poppy,Suphalak,6266
6267,Lucy,Bambino,6267
6268,Missy,German Rex,6268
6269,Oscar,German Rex,6269
6270,Buddy,Briard,6270
6271,Smudge,British Longhair,6271
6272,Chloe,Chantilly-Tiffany,6272
6273,Lily,Curly Retriever,6273
6274,Poppy,Napoleon,6274
6275,Coco,Khao Manee,6275
6276,Oliver,Donskoy or Don Sphynx,6276
6277,Misty,Beagle,6277
6278,Angel,Cornish Rex,6278
6279,Angel,Persian (Modern Persian Cat),6279
6280,Coco,Lakeland Terrier,6280
6281,Abby,Papillon,6281
6282,Oreo,Westhighland Terrier,6282
6283,Millie,American Bobtail,6283
6284,Zoey,Schipperke,6284
6285,Murphy,Shihtzu,6285
6286,Chloe,Donskoy or Don Sphynx,6286
6287,Charlie,Ukrainian Levkoy,6287
6288,Cody,Border Terrier,6288
6289,Sugar,Samoyed,6289
6290,Misty,Highlander,6290
6291,Misty,Tonkinese,6291
6292,Molly,Korat,6292
6293,Cooper,Pomeranian,6293
6294,Poppy,Cornish Rex,6294
6295,Smudge,Oriental Shorthair,6295
6296,Luna,Staffordshire Bullterrier,6296
6297,Rex,Coonhound,6297
6298,Dixie,Clumber,6298
6299,Harley,Schipperke,6299
6300,Rex,Cocker Spaniel,6300
6301,Sooty,Russian White Black and Tabby,6301
6302,Cookie,Mexicanhairless,6302
6303,Milo,Asian Semi-longhair,6303
6304,Tiger,California Spangled,6304
6305,Lucky,Nebelung,6305
6306,Oliver,Cymric or Manx Longhair,6306
6307,Millie,Serrade petit,6307
6308,Chloe,Scottish Fold,6308
6309,Smudge,Cyprus,6309
6310,Milo,German Rex,6310
6311,Missy,Singapura,6311
6312,Lucky,Russian Blue,6312
6313,Sam,Dwarf cat or Dwelf,6313
6314,Chico,Akita,6314
6315,Ginger,Pekinese,6315
6316,Molly,Suphalak,6316
6317,Max,Blenheim Spaniel,6317
6318,Shadow,Japanese Bobtail,6318
6319,Toby,Pyrenees,6319
6320,Jake,Papillon,6320
6321,Jasper,PerFold Cat (Experimental Breed - WCF),6321
6322,Harvey,Miniature Poodle,6322
6323,Simba,Persian (Traditional Persian Cat),6323
6324,Jasper,Minskin,6324
6325,Murphy,Curly Retriever,6325
6326,Snickers,Pomeranian,6326
6327,Chloe,Brazilian Shorthair,6327
6328,Alfie,Sam Sawet,6328
6329,Sophie,Norwegian Elkhound,6329
6330,Taz,Rat Terrier,6330
6331,Rusty,Affenpinscher,6331
6332,Tiger,Cyprus,6332
6333,Tiger,Aegean,6333
6334,Smokey,Serrade petit,6334
6335,Sugar,Walker Hound,6335
6336,Max,Turkish Van,6336
6337,Smokey,Korn Ja,6337
6338,Max,Foldex Cat,6338
6339,Sooty,Foldex Cat,6339
6340,Cocoa,Brittany Spaniel,6340
6341,Rocky,English Sheepdog,6341
6342,Sam,Malinois,6342
6343,Cocoa,Redbone,6343
6344,Smudge,Oriental Bicolor,6344
6345,Bella,Blenheim Spaniel,6345
6346,Chico,Welsh Spaniel,6346
6347,Charlie,Sam Sawet,6347
6348,Lily,Ragamuffin,6348
6349,Daisy,Toyger,6349
6350,Lucy,Chantilly-Tiffany,6350
6351,Angel,Scottish Fold,6351
6352,Coco,British Shorthair,6352
6353,Sophie,Curly Retriever,6353
6354,Alfie,PerFold Cat (Experimental Breed - WCF),6354
6355,Felix,Javanese,6355
6356,Lucky,LaPerm,6356
6357,Misty,Pekinese,6357
6358,Bo,French Bulldog,6358
6359,Lexi,English Springer,6359
6360,Lucky,Munchkin,6360
6361,Smudge,Oregon Rex,6361
6362,Felix,Javanese,6362
6363,Pepper,Affenpinscher,6363
6364,Charlie,Korat,6364
6365,Buddy,Germanshepherd,6365
6366,Cookie,Vizsla,6366
6367,Smudge,Balinese,6367
6368,Rascal,Dandie Terrier,6368
6369,Angel,Australian Mist,6369
6370,Milo,Papillon,6370
6371,Daisy,Pekinese,6371
